Decade,UN_Geosheme_Subregion,Disaster_Type,Climate_Scenario,Financial_mpact,Human_Impact,Disaster_Occurence
2090,Eastern Europe,Floods,3.0,75486362,329861,43
2090,Eastern Europe,Floods,4.0,43333869,910925,55
2090,Eastern Europe,Storms,1.0,24802746,581293,4
2090,Eastern Europe,Storms,2.0,15263821,92212,39
2090,Eastern Europe,Storms,3.0,3237324,96070,30
2090,Eastern Europe,Storms,4.0,75678632,149270,4
2090,Melanesia,Droughts,1.0,52305355,513311,18
2090,Melanesia,Droughts,2.0,1354102,551172,50
2090,Melanesia,Droughts,3.0,78512947,894937,43
2090,Melanesia,Droughts,4.0,13170246,14881,13
2090,Melanesia,Floods,1.0,66343412,544869,37
2090,Melanesia,Floods,2.0,12684931,118601,53
2090,Melanesia,Floods,3.0,25580293,596112,24
2090,Melanesia,Floods,4.0,49219428,373808,20
2090,Melanesia,Storms,1.0,70097287,146400,98
2090,Melanesia,Storms,2.0,15675869,76419,4
2090,Melanesia,Storms,3.0,58568344,592510,33
2090,Melanesia,Storms,4.0,35304750,234673,57
2090,Micronesia,Droughts,1.0,46954532,543811,48
2090,Micronesia,Droughts,2.0,92810814,375944,23
2090,Micronesia,Droughts,3.0,22112466,623744,43
2090,Micronesia,Droughts,4.0,32594860,337138,61
2090,Micronesia,Floods,1.0,79333585,70702,85
2090,Micronesia,Floods,2.0,51311410,497866,27
2090,Micronesia,Floods,3.0,93855208,853236,27
2090,Micronesia,Floods,4.0,97028168,12109,87
2090,Micronesia,Storms,1.0,93501011,260589,34
2090,Micronesia,Storms,2.0,2612863,336705,90
2090,Micronesia,Storms,3.0,28204580,409617,16
2090,Micronesia,Storms,4.0,88399201,843512,52
2090,Middle Africa,Droughts,1.0,62039763,888065,94
2090,Middle Africa,Droughts,2.0,58903808,549531,9
2090,Middle Africa,Droughts,3.0,5823286,962547,93
2090,Middle Africa,Droughts,4.0,94177121,320347,80
2090,Middle Africa,Floods,1.0,90720725,86076,72
2090,Middle Africa,Floods,2.0,60882461,421121,74
2090,Middle Africa,Floods,3.0,99599516,674636,62
2090,Middle Africa,Floods,4.0,92902449,893049,27
2090,Middle Africa,Storms,1.0,65535404,379386,18
2090,Middle Africa,Storms,2.0,38291064,429233,61
2090,Middle Africa,Storms,3.0,6862283,596720,38
2090,Middle Africa,Storms,4.0,54774387,49597,44
2090,Northern Africa,Droughts,1.0,92120834,299473,89
2090,Northern Africa,Droughts,2.0,55672261,855811,68
2090,Northern Africa,Droughts,3.0,87769394,234605,47
2090,Northern Africa,Droughts,4.0,79426725,619986,84
2090,Northern Africa,Floods,1.0,88823393,879967,50
2090,Northern Africa,Floods,2.0,1815244,937856,0
2090,Northern Africa,Floods,3.0,96171195,762175,88
2090,Northern Africa,Floods,4.0,25151564,23766,87
2090,Northern Africa,Storms,1.0,45488748,962009,73
2090,Northern Africa,Storms,2.0,10752218,146025,58
2090,Northern Africa,Storms,3.0,54114731,522118,30
2090,Northern Africa,Storms,4.0,18625907,213357,22
2090,Northern America,Droughts,1.0,70480589,402640,92
2090,Northern America,Droughts,2.0,3952448,931638,98
2090,Northern America,Droughts,3.0,70539107,709088,82
2090,Northern America,Droughts,4.0,53906200,546800,54
2090,Northern America,Floods,1.0,95035358,389217,67
2090,Northern America,Floods,2.0,32410266,685410,23
2090,Northern America,Floods,3.0,58295284,140187,9
2090,Northern America,Floods,4.0,50971300,473480,78
2090,Northern America,Storms,1.0,92025354,804732,14
2090,Northern America,Storms,2.0,40214677,637809,4
2090,Northern America,Storms,3.0,1322224,625964,88
2090,Northern America,Storms,4.0,97029290,331109,19
2090,Northern Europe,Droughts,1.0,8446699,594283,67
2090,Northern Europe,Droughts,2.0,39301927,404297,23
2090,Northern Europe,Droughts,3.0,36277303,531123,56
2090,Northern Europe,Droughts,4.0,26661809,950876,77
2090,Northern Europe,Floods,1.0,78498448,225871,57
2090,Northern Europe,Floods,2.0,36984337,607876,62
2090,Northern Europe,Floods,3.0,58154980,489568,49
2090,Northern Europe,Floods,4.0,61209272,254603,67
2090,Northern Europe,Storms,1.0,38366769,367759,85
2090,Northern Europe,Storms,2.0,78447603,637839,98
2090,Northern Europe,Storms,3.0,91416639,553738,61
2090,Northern Europe,Storms,4.0,41064108,339381,84
2090,Polynesia,Droughts,1.0,62687796,991909,38
2090,Polynesia,Droughts,2.0,67014471,877848,84
2090,Polynesia,Droughts,3.0,85722670,633124,29
2090,Polynesia,Droughts,4.0,49051157,8942,43
2090,Polynesia,Floods,1.0,548927,821507,71
2090,Polynesia,Floods,2.0,87762460,380415,53
2090,Polynesia,Floods,3.0,43966489,587605,63
2090,Polynesia,Floods,4.0,8445807,65617,29
2090,Polynesia,Storms,1.0,52112587,616053,80
2090,Polynesia,Storms,2.0,31566368,667111,14
2090,Polynesia,Storms,3.0,66857915,676320,38
2090,Polynesia,Storms,4.0,38807007,221466,53
2090,South America,Droughts,1.0,394961,819431,35
2090,South America,Droughts,2.0,17527395,506633,59
2090,South America,Droughts,3.0,84175992,591928,27
2090,South America,Droughts,4.0,44975281,581669,21
2090,South America,Floods,1.0,88316752,961204,55
2090,South America,Floods,2.0,11331193,250103,92
2090,South America,Floods,3.0,97880451,742894,76
2090,South America,Floods,4.0,45724640,742096,32
2090,South America,Storms,1.0,62676994,802892,31
2090,South America,Storms,2.0,37941323,915337,18
2090,South America,Storms,3.0,58082517,485043,60
2090,South America,Storms,4.0,37168285,648867,33
2090,South-Eastern Asia,Droughts,1.0,6718386,129204,34
2090,South-Eastern Asia,Droughts,2.0,11167201,917249,68
2090,South-Eastern Asia,Droughts,3.0,19446957,531281,33
2090,South-Eastern Asia,Droughts,4.0,19563350,915289,19
2090,South-Eastern Asia,Floods,1.0,21049783,380337,76
2090,South-Eastern Asia,Floods,2.0,90083229,619792,10
2090,South-Eastern Asia,Floods,3.0,19614921,807718,95
2090,South-Eastern Asia,Floods,4.0,24861316,498344,62
2090,South-Eastern Asia,Storms,1.0,29808972,185127,64
2090,South-Eastern Asia,Storms,2.0,26681403,623176,72
2090,South-Eastern Asia,Storms,3.0,7221570,211641,51
2090,South-Eastern Asia,Storms,4.0,20089884,95202,51
2090,Southern Africa,Droughts,1.0,87699461,110188,80
2090,Southern Africa,Droughts,2.0,19574090,560191,87
2090,Southern Africa,Droughts,3.0,27850238,117395,28
2090,Southern Africa,Droughts,4.0,1500065,193631,68
2090,Southern Africa,Floods,1.0,45105066,240368,43
2090,Southern Africa,Floods,2.0,16849015,185721,25
2090,Southern Africa,Floods,3.0,22450447,863559,37
2090,Southern Africa,Floods,4.0,60228275,526970,92
2090,Southern Africa,Storms,1.0,96139037,523125,24
2090,Southern Africa,Storms,2.0,11956700,729823,98
2090,Southern Africa,Storms,3.0,55695904,962332,45
2090,Southern Africa,Storms,4.0,71181386,761917,33
2090,Southern Asia,Droughts,1.0,81544734,687638,25
2090,Southern Asia,Droughts,2.0,77115406,306474,15
2090,Southern Asia,Droughts,3.0,64172308,403723,1
2090,Southern Asia,Droughts,4.0,26415458,79195,62
2090,Southern Asia,Floods,1.0,29912608,730878,83
2090,Southern Asia,Floods,2.0,82536012,273164,30
2090,Southern Asia,Floods,3.0,4421588,820484,77
2090,Southern Asia,Floods,4.0,94842945,555170,5
2090,Southern Asia,Storms,1.0,49884768,201881,56
2090,Southern Asia,Storms,2.0,14727932,959474,78
2090,Southern Asia,Storms,3.0,50600654,14830,58
2090,Southern Asia,Storms,4.0,29677144,816017,2
2090,Southern Europe,Droughts,1.0,4809848,511142,62
2090,Southern Europe,Droughts,2.0,10652524,944199,15
2090,Southern Europe,Droughts,3.0,39152761,668469,28
2090,Southern Europe,Droughts,4.0,46247682,577110,0
2090,Southern Europe,Floods,1.0,295970,978769,45
2090,Southern Europe,Floods,2.0,16216414,379324,23
2090,Southern Europe,Floods,3.0,14303066,511055,37
2090,Southern Europe,Floods,4.0,78466333,609759,30
2090,Southern Europe,Storms,1.0,96781688,301108,54
2090,Southern Europe,Storms,2.0,77418576,737130,6
2090,Southern Europe,Storms,3.0,63800053,576781,0
2090,Southern Europe,Storms,4.0,62006791,882441,86
2090,Western Africa,Droughts,1.0,71481066,386766,90
2090,Western Africa,Droughts,2.0,67291493,233027,51
2090,Western Africa,Droughts,3.0,75183808,846895,72
2090,Western Africa,Droughts,4.0,62662569,645223,81
2090,Western Africa,Floods,1.0,59761140,158748,52
2090,Western Africa,Floods,2.0,76328939,910475,2
2090,Western Africa,Floods,3.0,89396550,606854,6
2090,Western Africa,Floods,4.0,21431150,971948,24
2090,Western Africa,Storms,1.0,73149270,25015,37
2090,Western Africa,Storms,2.0,40951858,714802,2
2090,Western Africa,Storms,3.0,56091327,853160,85
2090,Western Africa,Storms,4.0,85845042,153839,62
2090,Western Asia,Droughts,1.0,58215344,854632,97
2090,Western Asia,Droughts,2.0,60097490,960728,7
2090,Western Asia,Droughts,3.0,64488365,969839,52
2090,Western Asia,Droughts,4.0,35368694,655261,72
2090,Western Asia,Floods,1.0,70749828,66454,52
2090,Western Asia,Floods,2.0,55257596,463770,15
2090,Western Asia,Floods,3.0,46344546,99656,8
2090,Western Asia,Floods,4.0,67701200,804438,5
2090,Western Asia,Storms,1.0,89102859,631025,36
2090,Western Asia,Storms,2.0,87388966,280993,9
2090,Western Asia,Storms,3.0,86559379,547913,48
2090,Western Asia,Storms,4.0,34892693,511498,14
2090,Western Europe,Droughts,1.0,13174936,954323,13
2090,Western Europe,Droughts,2.0,30310320,25658,23
2090,Western Europe,Droughts,3.0,80963318,412750,35
2090,Western Europe,Droughts,4.0,33792961,56816,74
2090,Western Europe,Floods,1.0,66478965,286377,66
2090,Western Europe,Floods,2.0,77422755,473508,65
2090,Western Europe,Floods,3.0,5755515,108065,5
2090,Western Europe,Floods,4.0,15711827,652469,46
2090,Western Europe,Storms,1.0,87276505,360836,20
2090,Western Europe,Storms,2.0,93807495,835634,31
2090,Western Europe,Storms,3.0,24818692,968251,0
2090,Western Europe,Storms,4.0,47314161,328196,38
2100,Australia and New Zealand,Droughts,1.0,53092194,518387,15
2100,Australia and New Zealand,Droughts,2.0,40145119,203046,66
2100,Australia and New Zealand,Droughts,3.0,40168145,564298,15
2100,Australia and New Zealand,Droughts,4.0,14092642,16935,27
2100,Australia and New Zealand,Floods,1.0,92740164,878372,71
2100,Australia and New Zealand,Floods,2.0,79191667,553807,20
2100,Australia and New Zealand,Floods,3.0,98446970,804664,34
2100,Australia and New Zealand,Floods,4.0,96933144,620350,51
2100,Australia and New Zealand,Storms,1.0,18716141,438896,29
2100,Australia and New Zealand,Storms,2.0,28545446,686915,9
2100,Australia and New Zealand,Storms,3.0,27743391,613920,32
2100,Australia and New Zealand,Storms,4.0,56884814,924963,93
2100,Caribbean,Droughts,1.0,63385043,46148,9
2100,Caribbean,Droughts,2.0,60452451,856376,55
2100,Caribbean,Droughts,3.0,56822894,318294,49
2100,Caribbean,Droughts,4.0,9516351,490056,58
2100,Caribbean,Floods,1.0,97787437,321528,38
2100,Caribbean,Floods,2.0,35671993,460789,91
2100,Caribbean,Floods,3.0,36425254,102269,77
2100,Caribbean,Floods,4.0,13577151,219794,92
2100,Caribbean,Storms,1.0,98057000,860953,32
2100,Caribbean,Storms,2.0,3437107,185428,13
2100,Caribbean,Storms,3.0,78223841,206783,99
2100,Caribbean,Storms,4.0,77793947,69207,99
2100,Central America,Droughts,1.0,93092952,498931,20
2100,Central America,Droughts,2.0,78889431,107234,97
2100,Central America,Droughts,3.0,1595164,571398,83
2100,Central America,Droughts,4.0,91126001,249616,92
2100,Central America,Floods,1.0,87303760,996396,64
2100,Central America,Floods,2.0,54350959,538047,81
2100,Central America,Floods,3.0,37442860,471734,87
2100,Central America,Floods,4.0,21276370,198493,54
2100,Central America,Storms,1.0,30838447,764865,24
2100,Central America,Storms,2.0,89258227,921763,20
2100,Central America,Storms,3.0,37574997,800052,49
2100,Central America,Storms,4.0,69345348,658627,65
2100,Central Asia,Droughts,1.0,8167765,221369,97
2100,Central Asia,Droughts,2.0,28553283,1534,6
2100,Central Asia,Droughts,3.0,67232295,593633,62
2100,Central Asia,Droughts,4.0,68302255,679132,93
2100,Central Asia,Floods,1.0,54022010,86740,45
2100,Central Asia,Floods,2.0,31540889,256466,66
2100,Central Asia,Floods,3.0,63281367,988933,65
2100,Central Asia,Floods,4.0,69901996,210972,87
2100,Central Asia,Storms,1.0,88391302,946593,85
2100,Central Asia,Storms,2.0,48376972,879938,14
2100,Central Asia,Storms,3.0,53115467,338262,43
2100,Central Asia,Storms,4.0,14919615,237592,13
2100,Eastern Africa,Droughts,1.0,7023617,655715,44
2100,Eastern Africa,Droughts,2.0,33743411,381627,9
2100,Eastern Africa,Droughts,3.0,34002305,710467,85
2100,Eastern Africa,Droughts,4.0,40995485,274997,92
2100,Eastern Africa,Floods,1.0,86053092,350825,66
2100,Eastern Africa,Floods,2.0,4997090,504164,81
2100,Eastern Africa,Floods,3.0,67367541,315190,41
2100,Eastern Africa,Floods,4.0,96613493,340015,33
2100,Eastern Africa,Storms,1.0,72966072,90717,77
2100,Eastern Africa,Storms,2.0,83989118,102800,93
2100,Eastern Africa,Storms,3.0,43710447,385198,87
2100,Eastern Africa,Storms,4.0,64453564,73852,30
2100,Eastern Asia,Droughts,1.0,11850599,609409,12
2100,Eastern Asia,Droughts,2.0,89860860,570821,10
2100,Eastern Asia,Droughts,3.0,95416300,661329,39
2100,Eastern Asia,Droughts,4.0,36782385,703281,40
2100,Eastern Asia,Floods,1.0,71892446,89343,55
2100,Eastern Asia,Floods,2.0,80257904,202041,64
2100,Eastern Asia,Floods,3.0,60787938,857028,85
2100,Eastern Asia,Floods,4.0,18138211,547731,71
2100,Eastern Asia,Storms,1.0,25954242,90720,58
2100,Eastern Asia,Storms,2.0,44328618,295240,43
2100,Eastern Asia,Storms,3.0,67480631,938658,92
2100,Eastern Asia,Storms,4.0,69517402,155342,86
2100,Eastern Europe,Droughts,1.0,74223105,461622,50
2100,Eastern Europe,Droughts,2.0,91323117,965500,30
2100,Eastern Europe,Droughts,3.0,6495319,277250,28
2100,Eastern Europe,Droughts,4.0,17168572,48740,56
2100,Eastern Europe,Floods,1.0,37423021,950345,31
2100,Eastern Europe,Floods,2.0,65622544,398149,88
2100,Eastern Europe,Floods,3.0,95504553,487474,79
2100,Eastern Europe,Floods,4.0,80576001,236161,60
2100,Eastern Europe,Storms,1.0,54638693,762734,15
2100,Eastern Europe,Storms,2.0,99829858,859245,68
2100,Eastern Europe,Storms,3.0,88307717,503428,75
2100,Eastern Europe,Storms,4.0,90700703,510408,55
2100,Melanesia,Droughts,1.0,63976128,849322,81
2100,Melanesia,Droughts,2.0,50150034,574709,90
2100,Melanesia,Droughts,3.0,69560622,568540,50
2100,Melanesia,Droughts,4.0,39437363,941664,84
2100,Melanesia,Floods,1.0,90237978,638695,10
2100,Melanesia,Floods,2.0,93436837,70376,69
2100,Melanesia,Floods,3.0,90822783,336040,56
2100,Melanesia,Floods,4.0,30074251,87948,66
2100,Melanesia,Storms,1.0,57541129,783597,15
2100,Melanesia,Storms,2.0,62031287,184548,73
2100,Melanesia,Storms,3.0,77847979,845991,94
2100,Melanesia,Storms,4.0,29437295,145506,91
2100,Micronesia,Droughts,1.0,55829201,804854,75
2100,Micronesia,Droughts,2.0,99311518,49319,48
2100,Micronesia,Droughts,3.0,2827890,602869,89
2100,Micronesia,Droughts,4.0,55720066,25980,60
2100,Micronesia,Floods,1.0,9695030,200071,2
2100,Micronesia,Floods,2.0,17633507,714479,2
2100,Micronesia,Floods,3.0,92844473,113568,90
2100,Micronesia,Floods,4.0,51469708,355576,79
2100,Micronesia,Storms,1.0,38885925,293052,71
2100,Micronesia,Storms,2.0,26564932,786535,56
2100,Micronesia,Storms,3.0,70037715,52251,7
2100,Micronesia,Storms,4.0,79199436,83407,84
2100,Middle Africa,Droughts,1.0,15634542,212168,25
2100,Middle Africa,Droughts,2.0,33119603,286956,74
2100,Middle Africa,Droughts,3.0,95088954,99351,67
2100,Middle Africa,Droughts,4.0,55443614,469062,72
2100,Middle Africa,Floods,1.0,28667255,457060,60
2100,Middle Africa,Floods,2.0,6946089,981694,10
2100,Middle Africa,Floods,3.0,53028207,885721,70
2100,Middle Africa,Floods,4.0,29104832,460679,20
2100,Middle Africa,Storms,1.0,52977544,430637,32
2100,Middle Africa,Storms,2.0,64692563,556586,23
2100,Middle Africa,Storms,3.0,47534146,611568,20
2100,Middle Africa,Storms,4.0,8265279,64971,32
2100,Northern Africa,Droughts,1.0,40564006,165540,53
2100,Northern Africa,Droughts,2.0,49140659,358799,63
2100,Northern Africa,Droughts,3.0,94033358,312153,89
2100,Northern Africa,Droughts,4.0,48622104,529623,0
2100,Northern Africa,Floods,1.0,76240010,89653,99
2100,Northern Africa,Floods,2.0,99931755,738430,3
2100,Northern Africa,Floods,3.0,2987736,613420,62
2100,Northern Africa,Floods,4.0,52014278,812000,36
2100,Northern Africa,Storms,1.0,32250776,77973,79
2100,Northern Africa,Storms,2.0,16748282,613420,9
2100,Northern Africa,Storms,3.0,90016766,202743,45
2100,Northern Africa,Storms,4.0,78341727,994852,84
2100,Northern America,Droughts,1.0,89661599,117700,84
2100,Northern America,Droughts,2.0,56251206,273830,6
2100,Northern America,Droughts,3.0,58317373,186947,45
2100,Northern America,Droughts,4.0,96296078,641381,27
2100,Northern America,Floods,1.0,76504461,370996,81
2100,Northern America,Floods,2.0,42003250,590597,31
2100,Northern America,Floods,3.0,21364366,170755,99
2100,Northern America,Floods,4.0,43877474,145770,63
2100,Northern America,Storms,1.0,60623163,432094,86
2100,Northern America,Storms,2.0,86951576,298190,73
2100,Northern America,Storms,3.0,50934872,605434,88
2100,Northern America,Storms,4.0,99580642,581957,22
2100,Northern Europe,Droughts,1.0,25102848,439802,92
2100,Northern Europe,Droughts,2.0,88359520,838862,55
2100,Northern Europe,Droughts,3.0,16131158,195917,95
2100,Northern Europe,Droughts,4.0,97035354,247922,88
2100,Northern Europe,Floods,1.0,59043063,96685,21
2100,Northern Europe,Floods,2.0,69559935,458684,74
2100,Northern Europe,Floods,3.0,58233475,843147,36
2100,Northern Europe,Floods,4.0,87785003,554872,81
2100,Northern Europe,Storms,1.0,79149145,885784,37
2100,Northern Europe,Storms,2.0,98766510,651751,84
2100,Northern Europe,Storms,3.0,8077163,831623,76
2100,Northern Europe,Storms,4.0,78163050,588247,1
2100,Polynesia,Droughts,1.0,80997954,30246,71
2100,Polynesia,Droughts,2.0,94383950,602380,97
2100,Polynesia,Droughts,3.0,51846880,741698,64
2100,Polynesia,Droughts,4.0,87185533,301255,33
2100,Polynesia,Floods,1.0,29951879,621533,0
2100,Polynesia,Floods,2.0,78589974,199340,80
2100,Polynesia,Floods,3.0,29318663,476874,76
2100,Polynesia,Floods,4.0,66788623,758902,24
2100,Polynesia,Storms,1.0,7801341,34476,6
2100,Polynesia,Storms,2.0,10616074,346207,83
2100,Polynesia,Storms,3.0,91793167,860897,60
2100,Polynesia,Storms,4.0,82504648,611698,35
2100,South America,Droughts,1.0,43872359,979075,79
2100,South America,Droughts,2.0,82264630,596234,33
2100,South America,Droughts,3.0,61920462,517084,31
2100,South America,Droughts,4.0,45679956,815519,62
2100,South America,Floods,1.0,8610233,802043,48
2100,South America,Floods,2.0,52313749,81952,42
2100,South America,Floods,3.0,72455179,159469,39
2100,South America,Floods,4.0,31044366,585441,94
2100,South America,Storms,1.0,36032447,555247,78
2100,South America,Storms,2.0,21041459,789880,74
2100,South America,Storms,3.0,9982259,940139,13
2100,South America,Storms,4.0,94981260,899853,10
2100,South-Eastern Asia,Droughts,1.0,37891163,274179,49
2100,South-Eastern Asia,Droughts,2.0,6069911,428889,71
2100,South-Eastern Asia,Droughts,3.0,98730633,786456,19
2100,South-Eastern Asia,Droughts,4.0,68511548,704387,84
2100,South-Eastern Asia,Floods,1.0,81070792,312743,36
2100,South-Eastern Asia,Floods,2.0,63378479,279732,0
2100,South-Eastern Asia,Floods,3.0,65665555,507216,97
2100,South-Eastern Asia,Floods,4.0,26964379,886365,86
2100,South-Eastern Asia,Storms,1.0,69212658,718759,11
2100,South-Eastern Asia,Storms,2.0,14913732,991841,62
2100,South-Eastern Asia,Storms,3.0,86822847,179101,30
2100,South-Eastern Asia,Storms,4.0,54785403,968178,8
2100,Southern Africa,Droughts,1.0,27637432,621080,31
2100,Southern Africa,Droughts,2.0,65661865,664787,34
2100,Southern Africa,Droughts,3.0,8269093,469211,39
2100,Southern Africa,Droughts,4.0,46492908,787851,26
2100,Southern Africa,Floods,1.0,21224999,166125,65
